Player,.id,Rating,Games,Win,Draw,Loss,Lag,Team_Name
1160,2001,2186.597741,29,14,0,15,3,Colorado
1221,1988,2186.586052,28,13,0,15,9,Holy Cross
1426,2000,2186.570378,25,13,0,12,5,UT Arlington
1212,1988,2186.507805,30,13,0,17,1,Grambling
1150,2007,2186.49892,30,14,0,16,4,Charlotte
1178,1993,2186.475703,25,13,0,12,3,Detroit
1209,1992,2186.458668,27,13,0,14,7,Georgia St
1301,1996,2186.419659,31,15,0,16,2,NC State
1221,1994,2186.389587,28,14,0,14,8,Holy Cross
1208,1989,2186.389331,31,15,0,16,2,Georgia
1363,2001,2186.369197,23,9,0,14,3,San Jose St
1368,2008,2186.365077,26,13,0,13,3,SE Louisiana
1226,2001,2186.358651,26,12,0,14,3,Idaho St
1463,1987,2186.352765,25,13,0,12,8,Yale
1258,2004,2186.349095,28,14,0,14,8,Loy Marymount
1180,2014,2186.326472,30,16,0,14,8,Drexel
1419,1997,2186.315539,27,13,0,14,1,ULM
1233,1992,2186.302546,29,14,0,15,7,Iona
1405,1993,2186.282095,27,12,0,15,2,Toledo
1364,2006,2186.272431,28,14,0,14,3,Santa Barbara
1204,2012,2186.193479,28,13,0,15,8,Ga Southern
1447,1987,2186.138378,25,12,0,13,4,Wagner
1142,2002,2186.095594,25,13,0,12,3,Cal Poly SLO
1127,2004,2186.010362,30,14,0,16,8,Binghamton
1318,2008,2185.993545,31,14,0,17,8,Northeastern
1363,1997,2185.946125,26,12,0,14,5,San Jose St
1363,2000,2185.923264,26,11,0,15,3,San Jose St
1158,2008,2185.906968,33,16,0,17,7,Col Charleston
1360,1992,2185.906639,27,13,0,14,8,San Diego
1284,1995,2185.889786,27,13,0,14,13,Monmouth NJ
1437,1998,2185.846117,29,12,0,17,3,Villanova
1279,1996,2185.842497,26,11,0,15,3,Mississippi
1123,2004,2185.821447,28,13,0,15,3,Ball St
1243,1991,2185.817035,27,12,0,15,2,Kansas St
1260,2005,2185.816565,29,12,0,17,8,Loyola-Chicago
1221,2008,2185.757447,29,15,0,14,11,Holy Cross
1250,2003,2185.706933,26,14,0,12,8,Lehigh
1461,1996,2185.693391,26,11,0,15,3,Wyoming
1193,2005,2185.673528,30,15,0,15,7,Fairfield
1433,2000,2185.657448,28,14,0,14,8,VA Commonwealth
1376,2003,2185.609964,28,12,0,16,3,South Carolina
1131,2008,2185.579153,31,14,0,17,7,Boston Univ
1420,1995,2185.562224,26,12,0,14,10,UMBC
1360,1993,2185.541716,24,11,0,13,8,San Diego
1419,2007,2185.518337,29,15,0,14,7,ULM
1372,1995,2185.45098,26,12,0,14,3,SF Austin
1365,2002,2185.440797,27,12,0,15,8,Santa Clara
1301,2008,2185.372204,31,15,0,16,3,NC State
1390,2011,2185.340947,31,15,0,16,4,Stanford
1260,2011,2185.291279,31,16,0,15,12,Loyola-Chicago
1361,2001,2185.238323,26,12,0,14,3,San Diego St
1286,1997,2185.229789,25,12,0,13,3,Montana St
1411,1991,2185.198982,29,13,0,16,8,TX Southern
1225,2010,2185.16955,29,13,0,16,3,Idaho
1380,1996,2185.153923,25,13,0,12,2,Southern Univ
1412,1996,2185.086671,28,14,0,14,4,UAB
1313,1999,2185.048174,27,15,0,12,8,Norfolk St
1218,1993,2184.994614,28,12,0,16,3,Hawaii
1178,2005,2184.926197,29,13,0,16,5,Detroit
1414,1995,2184.921726,29,13,0,16,1,UC Irvine
1253,2014,2184.919425,30,13,0,17,2,Long Beach St
1227,2013,2184.919125,31,16,0,15,9,IL Chicago
1279,2005,2184.873289,31,14,0,17,2,Mississippi
1235,2009,2184.869918,32,15,0,17,4,Iowa St
1320,1991,2184.846652,29,12,0,17,6,Northern Iowa
1213,2015,2184.838177,29,15,0,14,8,Grand Canyon
1119,1987,2184.830708,27,12,0,15,7,Army
1168,1988,2184.820023,29,12,0,17,2,CS Fullerton
1354,1992,2184.807571,28,13,0,15,9,S Carolina St
1180,2006,2184.800274,31,15,0,16,9,Drexel
1266,1989,2184.789068,27,12,0,15,4,Marquette
1212,2005,2184.787851,24,12,0,12,3,Grambling
1183,2003,2184.779855,28,13,0,15,12,E Illinois
1322,1988,2184.775911,28,16,0,12,5,Northwestern LA
1461,1989,2184.728099,31,14,0,17,4,Wyoming
1123,1985,2184.719486,29,13,0,16,4,Ball St
1427,1993,2184.711016,26,12,0,14,7,UT San Antonio
1354,1995,2184.71094,25,13,0,12,10,S Carolina St
1220,1990,2184.65583,27,12,0,15,8,Hofstra
1249,1987,2184.511429,26,12,0,14,4,Lamar
1359,1986,2184.501998,25,12,0,13,7,Samford
1435,1986,2184.49118,28,13,0,15,4,Vanderbilt
1329,1988,2184.431244,27,12,0,15,2,Oklahoma St
1165,1985,2184.351471,24,12,0,12,1,Cornell
1358,1989,2184.344256,28,12,0,16,8,Sam Houston St
1440,1990,2184.321597,26,11,0,15,8,VMI
1248,1990,2184.302224,27,14,0,13,8,Lafayette
1429,1987,2184.277332,31,15,0,16,3,Utah St
1153,1986,2184.234975,26,10,0,16,2,Cincinnati
1261,2008,2184.225115,30,12,0,18,3,LSU
1294,2014,2184.210012,29,16,0,13,2,N Colorado
1302,1996,2184.199105,25,12,0,13,11,NE Illinois
1225,2014,2184.109012,33,15,0,18,1,Idaho
1164,2008,2184.072574,34,14,0,20,1,Coppin St
1426,2009,2184.040751,27,13,0,14,3,UT Arlington
1275,1989,2183.99218,28,13,0,15,3,Miami OH
1391,2013,2183.987717,30,14,0,16,9,Stetson
1319,2010,2183.98138,26,12,0,14,8,Northern Arizona
1391,1991,2183.937588,31,15,0,16,5,Stetson
1322,2008,2183.934341,30,13,0,17,0,Northwestern LA
1389,2014,2183.915164,31,14,0,17,8,St Peter's
1439,1997,2183.912518,30,14,0,16,3,Virginia Tech
1179,1993,2183.762709,27,13,0,14,7,Drake
1113,2001,2183.758709,29,13,0,16,1,Arizona St
1273,2009,2183.663582,31,16,0,15,10,Mercer
1259,1996,2183.653113,26,11,0,15,8,Loyola MD
1307,2004,2183.652556,26,12,0,14,3,New Mexico
1201,1986,2183.650246,28,13,0,15,3,Fresno St
1135,2014,2183.630975,27,14,0,13,8,Brown
1365,2004,2183.629045,31,15,0,16,7,Santa Clara
1319,2003,2183.627705,26,13,0,13,8,Northern Arizona
1336,1988,2183.615857,25,11,0,14,6,Penn St
1119,2014,2183.609043,30,14,0,16,8,Army
1354,1993,2183.599565,27,14,0,13,9,S Carolina St
1217,2001,2183.556416,26,14,0,12,8,Harvard
1354,1988,2183.551746,25,12,0,13,9,S Carolina St
1450,1988,2183.523449,29,13,0,16,1,Washington St
1278,1985,2183.50968,28,13,0,15,1,Minnesota
1217,1985,2183.478403,21,12,0,9,1,Harvard
1155,1992,2183.47352,26,12,0,14,3,Clemson
1130,2015,2183.438437,32,13,0,19,4,Boston College
1354,1994,2183.426042,27,14,0,13,2,S Carolina St
1173,1991,2183.410382,29,14,0,15,2,Dayton
1441,1997,2183.394804,24,11,0,13,9,W Carolina
1203,2013,2183.312353,30,13,0,17,3,G Washington
1117,1985,2183.27908,25,11,0,14,5,Arkansas St
1116,2010,2183.271763,32,14,0,18,3,Arkansas
1141,1991,2183.269794,26,12,0,14,2,C Michigan
1464,2012,2183.26493,29,14,0,15,9,Youngstown St
1215,1986,2183.218475,24,12,0,12,8,Hardin-Simmons
1133,2013,2183.210363,32,16,0,16,10,Bradley
1389,1997,2183.177657,28,13,0,15,7,St Peter's
1280,1998,2183.14888,29,14,0,15,3,Mississippi St
1399,2014,2183.113206,31,15,0,16,10,Tennessee Tech
1113,1999,2183.110225,28,12,0,16,1,Arizona St
1288,1999,2183.087404,28,14,0,14,2,Morgan St
1191,2007,2183.087201,31,14,0,17,10,Evansville
1428,2006,2183.066775,28,13,0,15,2,Utah
1205,2008,2183.054259,31,15,0,16,9,Gardner Webb
1354,2010,2183.03416,29,15,0,14,1,S Carolina St
1186,2007,2183.031614,26,12,0,14,15,E Washington
1421,2010,2182.968301,28,12,0,16,10,UNC Asheville
1375,2010,2182.838717,30,15,0,15,7,South Alabama
1369,1998,2182.822979,24,11,0,13,12,SE Missouri St
1411,1992,2182.81708,27,13,0,14,16,TX Southern
1311,1999,2182.772784,27,12,0,15,4,Nicholls St
1421,2003,2182.747799,29,13,0,16,8,UNC Asheville
1140,1999,2182.746265,28,12,0,16,3,BYU
1219,2008,2182.722218,27,13,0,14,10,High Point
1179,2010,2182.698063,33,14,0,19,9,Drake
1361,1996,2182.695184,27,13,0,14,3,San Diego St
1175,2015,2182.657947,33,16,0,17,1,Delaware St
1117,1997,2182.531304,25,13,0,12,9,Arkansas St
1400,1987,2182.525518,29,13,0,16,3,Texas
1275,2014,2182.490979,30,13,0,17,4,Miami OH
1298,1996,2182.479535,25,13,0,12,8,Navy
1338,1999,2182.474162,30,14,0,16,4,Pittsburgh
1292,2011,2182.471565,31,15,0,16,6,MTSU
1276,1999,2182.37373,31,12,0,19,2,Michigan
1460,2005,2182.358572,30,15,0,15,9,Wright St
1199,1985,2182.334347,26,10,0,16,1,Florida St
1435,2001,2182.321822,29,14,0,15,3,Vanderbilt
1261,2001,2182.313714,29,13,0,16,2,LSU
1235,1987,2182.276908,27,12,0,15,2,Iowa St
1107,2008,2182.244722,30,15,0,15,8,Albany NY
1319,2014,2182.116131,31,14,0,17,3,Northern Arizona
1346,2007,2182.092581,28,13,0,15,7,Quinnipiac
1425,2005,2182.080248,29,12,0,17,8,USC
1159,1999,2182.059879,27,13,0,14,7,Colgate
1335,2011,2182.058658,28,13,0,15,5,Penn
1135,1995,2182.004191,26,13,0,13,8,Brown
1376,1985,2181.998765,26,13,0,13,3,South Carolina
1304,2010,2181.977579,33,15,0,18,3,Nebraska
1197,2004,2181.976486,30,14,0,16,1,Florida A&M
1222,1986,2181.956429,25,11,0,14,2,Houston
1362,1992,2181.955282,29,13,0,16,7,San Francisco
1237,2007,2181.916065,28,13,0,15,6,IUPUI
1331,2014,2181.878711,31,15,0,16,3,Oral Roberts
1354,2006,2181.665687,30,14,0,16,2,S Carolina St
1265,2003,2181.662459,29,13,0,16,8,Marist
1380,2012,2181.620598,28,14,0,14,8,Southern Univ
1391,1999,2181.614267,24,12,0,12,10,Stetson
1450,2012,2181.552923,30,14,0,16,4,Washington St
1356,2013,2181.531215,30,13,0,17,10,S Illinois
1399,1997,2181.50951,26,13,0,13,9,Tennessee Tech
1283,2001,2181.48517,29,13,0,16,8,Missouri St
1444,1994,2181.463889,28,14,0,14,5,W Michigan
1353,2010,2181.439067,31,14,0,17,5,Rutgers
1120,2002,2181.419453,28,12,0,16,3,Auburn
1338,1990,2181.395943,29,12,0,17,2,Pittsburgh
1455,1997,2181.380436,27,14,0,13,9,Wichita St
1237,2002,2181.367563,27,12,0,15,5,IUPUI
1338,1995,2181.334879,28,10,0,18,2,Pittsburgh
1405,1988,2181.306515,26,14,0,12,8,Toledo
1353,2012,2181.264741,32,14,0,18,5,Rutgers
1209,2003,2181.26444,28,13,0,15,9,Georgia St
1391,2008,2181.237243,31,15,0,16,10,Stetson
1317,1989,2181.231368,29,14,0,15,6,North Texas
1181,1995,2181.226271,31,13,0,18,2,Duke
1386,2000,2181.125853,29,13,0,16,3,St Joseph's PA
1191,2001,2181.090035,29,13,0,16,8,Evansville
1354,1997,2181.089778,25,13,0,12,2,S Carolina St
1202,2005,2181.025043,25,12,0,13,11,Furman
1371,1996,2181.022373,28,12,0,16,3,Seton Hall
1270,2003,2180.992479,27,13,0,14,4,McNeese St
1233,1990,2180.938987,28,13,0,15,8,Iona
1346,2009,2180.917972,31,15,0,16,7,Quinnipiac
1153,2008,2180.914589,31,13,0,18,4,Cincinnati
1443,1999,2180.893528,28,12,0,16,5,WKU
1249,1998,2180.872407,29,15,0,14,7,Lamar
1345,2014,2180.836529,32,15,0,17,3,Purdue
1180,1998,2180.755675,28,13,0,15,7,Drexel
1218,2012,2180.730543,30,14,0,16,2,Hawaii
1347,1996,2180.69319,25,12,0,13,10,Radford
1399,1992,2180.627106,26,11,0,15,8,Tennessee Tech
1104,2014,2180.624031,31,12,0,19,3,Alabama
1441,2012,2180.527326,33,15,0,18,6,W Carolina
1456,2007,2180.523813,30,15,0,15,9,William & Mary
1252,2008,2180.4596,30,14,0,16,10,Lipscomb
1284,1989,2180.449201,26,13,0,13,12,Monmouth NJ
1274,1990,2180.418767,28,13,0,15,5,Miami FL
1356,1998,2180.393036,29,13,0,16,8,S Illinois
1174,2011,2180.367863,31,14,0,17,8,Delaware
1151,1990,2180.363284,26,12,0,14,9,Chattanooga
1305,1988,2180.344589,25,12,0,13,6,Nevada
1408,1999,2180.335442,27,12,0,15,4,Tulane
1256,1998,2180.312944,27,12,0,15,8,Louisiana Tech
1358,2001,2180.312084,26,13,0,13,2,Sam Houston St
1141,1990,2180.266578,29,12,0,17,0,C Michigan
1192,2003,2180.232427,29,15,0,14,7,F Dickinson
1199,2000,2180.229894,29,12,0,17,2,Florida St
1441,2009,2180.19046,29,14,0,15,8,W Carolina
1351,2007,2180.189828,31,16,0,15,8,Rider
1334,2014,2180.16708,29,14,0,15,10,Pacific
1463,1985,2180.12541,23,11,0,12,1,Yale
1416,2000,2180.08679,31,13,0,18,8,UCF
1344,2012,2180.075787,32,15,0,17,5,Providence
1250,1987,2180.071413,26,12,0,14,1,Lehigh
1384,1994,2180.066943,28,13,0,15,12,St Francis PA
1180,1990,2180.060904,28,13,0,15,8,Drexel
1356,2010,2180.03653,29,14,0,15,10,S Illinois
1187,2012,2179.940877,27,11,0,16,3,East Carolina
1129,2010,2179.939439,31,14,0,17,3,Boise St
1213,2014,2179.926582,26,12,0,14,8,Grand Canyon
1463,2006,2179.875135,29,15,0,14,8,Yale
1451,1990,2179.838275,27,12,0,15,2,Weber St
1250,2008,2179.759028,29,14,0,15,11,Lehigh
1119,2008,2179.735521,30,14,0,16,7,Army
1197,2005,2179.725265,29,14,0,15,4,Florida A&M
1458,1988,2179.713946,28,12,0,16,1,Wisconsin
1209,2005,2179.655423,28,13,0,15,10,Georgia St
1169,2002,2179.645924,27,11,0,16,3,CS Northridge
1104,1988,2179.62882,30,13,0,17,3,Alabama
1290,1993,2179.620691,24,11,0,13,2,MS Valley St
1198,2014,2179.598725,28,13,0,15,10,Florida Intl
1463,2013,2179.492784,29,12,0,17,8,Yale
1203,2001,2179.407971,32,14,0,18,2,G Washington
1159,2004,2179.37582,27,13,0,14,7,Colgate
1201,1995,2179.341695,27,12,0,15,4,Fresno St
1229,1989,2179.307876,30,13,0,17,6,Illinois St
1166,1996,2179.306398,28,13,0,15,8,Creighton
1348,2014,2179.302311,31,13,0,18,3,Rhode Island
1275,2002,2179.30118,31,13,0,18,3,Miami OH
1138,1998,2179.214376,26,13,0,13,6,Buffalo
1280,1985,2179.132853,26,11,0,15,3,Mississippi St
1371,1990,2179.127748,27,11,0,16,2,Seton Hall
1450,2015,2179.12367,31,13,0,18,4,Washington St
1237,2012,2179.110539,30,12,0,18,8,IUPUI
1145,1998,2179.093951,27,13,0,14,8,Canisius
1429,1999,2179.064212,25,12,0,13,3,Utah St
1304,2002,2179.035834,27,12,0,15,3,Nebraska
1195,2012,2179.010087,31,14,0,17,8,FL Gulf Coast
1130,2008,2178.928608,31,14,0,17,2,Boston College
1364,2001,2178.869182,25,11,0,14,3,Santa Barbara
1450,2010,2178.850954,30,15,0,15,4,Washington St
1291,1998,2178.822532,28,13,0,15,9,Mt St Mary's
1280,1988,2178.810179,27,12,0,15,3,Mississippi St
1359,1998,2178.776024,24,12,0,12,10,Samford
1414,2000,2178.711483,26,12,0,14,3,UC Irvine
1444,2006,2178.707919,30,13,0,17,3,W Michigan
1406,2007,2178.705949,32,15,0,17,8,Towson
1172,1988,2178.70064,25,12,0,13,9,Davidson
1427,2001,2178.696711,28,13,0,15,2,UT San Antonio
1344,2011,2178.689671,32,15,0,17,5,Providence
1362,2015,2178.624213,31,13,0,18,8,San Francisco
1308,1988,2178.562161,29,13,0,16,2,New Mexico St
1147,1999,2178.469726,27,13,0,14,9,Centenary
1411,1998,2178.467466,29,13,0,16,1,TX Southern
1369,2013,2178.464241,31,15,0,16,10,SE Missouri St
1164,2001,2178.440568,28,13,0,15,3,Coppin St
1323,1994,2178.41438,28,11,0,17,8,Notre Dame
1216,1987,2178.394099,28,14,0,14,9,Hartford
1338,1994,2178.348324,27,13,0,14,3,Pittsburgh
1311,2001,2178.312927,27,13,0,14,5,Nicholls St
1175,2012,2178.300708,27,13,0,14,3,Delaware St
1437,2012,2178.296157,32,13,0,19,4,Villanova
1240,2012,2178.213471,30,13,0,17,10,Jacksonville St
1384,2004,2178.202853,28,13,0,15,8,St Francis PA
1361,1991,2178.199115,27,11,0,16,3,San Diego St
1203,1985,2178.163349,27,13,0,14,3,G Washington
1428,2007,2178.103959,30,11,0,19,3,Utah
1169,2003,2178.096831,28,13,0,15,3,CS Northridge
1161,2004,2178.075604,28,12,0,16,2,Colorado St
1299,1997,2178.008271,25,13,0,12,1,NC A&T
1416,2006,2177.95879,27,12,0,15,3,UCF
1282,2011,2177.924894,29,15,0,14,7,Missouri KC
1145,2010,2177.92313,32,15,0,17,8,Canisius
1273,2010,2177.899795,31,14,0,17,8,Mercer
1384,2003,2177.895425,28,14,0,14,8,St Francis PA
1185,1987,2177.874156,25,10,0,15,2,E Michigan
1448,2013,2177.815708,31,13,0,18,3,Wake Forest
1361,1998,2177.807175,27,12,0,15,3,San Diego St
1260,1992,2177.794918,29,13,0,16,2,Loyola-Chicago
1363,1988,2177.757273,27,12,0,15,2,San Jose St
1108,1992,2177.71928,28,14,0,14,16,Alcorn St
1453,1993,2177.646051,27,13,0,14,7,WI Green Bay
1339,2005,2177.637987,29,14,0,15,9,Portland
1120,2006,2177.602828,28,12,0,16,3,Auburn
1161,2006,2177.599956,29,14,0,15,3,Colorado St
1273,1989,2177.566527,25,11,0,14,5,Mercer
1161,2014,2177.542922,30,14,0,16,4,Colorado St
1211,1991,2177.511773,27,13,0,14,8,Gonzaga
1253,2002,2177.440727,28,11,0,17,3,Long Beach St
1273,1986,2177.424988,27,13,0,14,7,Mercer
1117,2002,2177.396179,28,13,0,15,8,Arkansas St
1164,2011,2177.38858,27,13,0,14,3,Coppin St
1318,2007,2177.323773,32,13,0,19,8,Northeastern
1291,1994,2177.238803,28,14,0,14,12,Mt St Mary's
1397,1993,2177.225451,30,13,0,17,2,Tennessee
1143,1995,2177.201285,27,13,0,14,1,California
1371,2013,2177.172474,33,15,0,18,4,Seton Hall
1419,1999,2177.119436,26,12,0,14,4,ULM
1111,2013,2177.093951,29,13,0,16,7,Appalachian St
1450,2001,2177.062354,28,12,0,16,1,Washington St
1317,2014,2177.038865,30,14,0,16,4,North Texas
1339,2014,2177.015538,31,15,0,16,10,Portland
1201,2010,2177.012738,32,14,0,18,3,Fresno St
1127,2005,2177,29,12,0,17,7,Binghamton
1292,2002,2176.944882,27,12,0,15,7,MTSU
1221,2004,2176.9369,27,13,0,14,8,Holy Cross
1137,2003,2176.798131,28,13,0,15,7,Bucknell
1389,2015,2176.794701,34,16,0,18,7,St Peter's
1403,2011,2176.784097,32,13,0,19,4,Texas Tech
1391,1994,2176.76024,28,13,0,15,8,Stetson
1142,2012,2176.735643,31,16,0,15,2,Cal Poly SLO
1256,1995,2176.7171,26,13,0,13,9,Louisiana Tech
1374,1991,2176.694518,29,12,0,17,1,SMU
1273,1995,2176.693427,27,13,0,14,8,Mercer
1288,1998,2176.617558,28,12,0,16,2,Morgan St
1333,1986,2176.605212,27,12,0,15,1,Oregon St
1414,2007,2176.598541,33,15,0,18,2,UC Irvine
1239,1992,2176.582797,29,12,0,17,10,Jacksonville
1182,2014,2176.56489,30,13,0,17,3,Duquesne
1221,2015,2176.554489,29,13,0,16,10,Holy Cross
1450,2004,2176.520236,28,12,0,16,3,Washington St
1273,2001,2176.485136,27,12,0,15,10,Mercer
1442,1985,2176.462759,24,11,0,13,2,W Illinois
1217,2009,2176.460177,27,13,0,14,8,Harvard
1456,1993,2176.437807,25,12,0,13,8,William & Mary
1209,2013,2176.411687,30,14,0,16,18,Georgia St
1398,2008,2176.378555,30,13,0,17,8,Tennessee St
1290,1985,2176.294777,22,11,0,11,2,MS Valley St
1372,1992,2176.276989,25,13,0,12,9,SF Austin
1298,1988,2176.272836,26,11,0,15,8,Navy
1456,1997,2176.271499,27,11,0,16,7,William & Mary
1379,1997,2176.181761,27,12,0,15,4,Southern Miss
1324,2000,2176.088021,29,12,0,17,15,Oakland
1434,2005,2176.086419,31,15,0,16,7,Valparaiso
1353,2003,2176.074572,28,12,0,16,7,Rutgers
1403,2009,2176.06779,32,13,0,19,3,Texas Tech
1232,2006,2176.061505,28,12,0,16,9,Indiana St
1388,1996,2176.039364,27,12,0,15,8,St Mary's CA
1193,2007,2176.037117,32,13,0,19,8,Fairfield
1426,2014,2175.995268,30,13,0,17,2,UT Arlington
1349,2011,2175.925435,30,12,0,18,3,Rice
1374,1989,2175.897319,28,12,0,16,2,SMU
1245,1994,2175.896816,27,13,0,14,5,Kent
1154,2010,2175.885953,30,14,0,16,8,Citadel
1253,1999,2175.885772,27,12,0,15,2,Long Beach St
1120,1991,2175.82078,29,13,0,16,1,Auburn
1318,2012,2175.79418,31,14,0,17,8,Northeastern
1362,2002,2175.782348,25,11,0,14,8,San Francisco
1417,2003,2175.778673,29,10,0,19,2,UCLA
1375,2003,2175.750125,26,12,0,14,7,South Alabama
1453,2000,2175.746509,30,14,0,16,8,WI Green Bay
1404,1996,2175.735749,24,10,0,14,8,TN Martin
1429,1989,2175.725576,28,12,0,16,3,Utah St
1165,1991,2175.713778,24,12,0,12,8,Cornell
1434,2010,2175.635004,29,12,0,17,12,Valparaiso
1169,1997,2175.634909,26,11,0,15,1,CS Northridge
1369,2005,2175.628766,25,11,0,14,9,SE Missouri St
1243,1995,2175.602958,25,10,0,15,2,Kansas St
1166,1988,2175.597399,28,12,0,16,7,Creighton
1447,2004,2175.588327,28,12,0,16,8,Wagner
1275,2003,2175.568489,27,12,0,15,3,Miami OH
1137,2010,2175.554694,31,14,0,17,11,Bucknell
1376,2011,2175.449989,30,14,0,16,3,South Carolina
1190,1988,2175.446956,26,12,0,14,8,ETSU
1430,2008,2175.409136,27,13,0,14,15,Utah Valley
1176,2004,2175.387117,26,13,0,13,15,Denver
1168,1992,2175.384693,28,12,0,16,2,CS Fullerton
1190,1995,2175.357045,25,11,0,14,8,ETSU
1264,2005,2175.320459,27,13,0,14,8,Manhattan
1239,1989,2175.305941,28,12,0,16,6,Jacksonville
1286,2006,2175.287683,27,13,0,14,8,Montana St
1320,1987,2175.283993,24,11,0,13,3,Northern Iowa
1260,2000,2175.255733,28,14,0,14,8,Loyola-Chicago
1292,2007,2175.230693,31,14,0,17,6,MTSU
1198,2015,2175.167808,31,14,0,17,3,Florida Intl
1360,2009,2175.121073,30,14,0,16,8,San Diego
1401,1995,2175.03729,29,13,0,16,3,Texas A&M
1267,2007,2174.943783,32,13,0,19,3,Marshall
1337,1987,2174.900396,30,12,0,18,6,Pepperdine
1392,2011,2174.892152,31,14,0,17,1,Stony Brook
1200,1986,2174.864624,29,13,0,16,10,Fordham
1286,2010,2174.830756,27,13,0,14,8,Montana St
1274,1987,2174.797075,28,12,0,16,1,Miami FL
1413,2013,2174.783539,31,14,0,17,3,UC Davis
1418,1997,2174.710339,28,12,0,16,8,ULL
1254,2005,2174.703813,28,13,0,15,7,Long Island
1217,2005,2174.640882,27,12,0,15,8,Harvard
1129,2002,2174.611898,29,12,0,17,3,Boise St
1359,2003,2174.608477,27,12,0,15,10,Samford
1379,1996,2174.555935,26,11,0,15,4,Southern Miss
1341,2015,2174.53984,32,14,0,18,2,Prairie View
1305,1986,2174.473179,26,11,0,15,2,Nevada
1224,1988,2174.467748,25,12,0,13,9,Howard
1431,2000,2174.465813,28,13,0,15,3,UTEP
1243,2003,2174.435293,30,13,0,17,3,Kansas St
1330,1998,2174.377555,28,12,0,16,8,Old Dominion
1395,2007,2174.371144,30,13,0,17,3,TCU
1227,1985,2174.317932,26,13,0,13,4,IL Chicago
1410,1988,2174.300901,25,12,0,13,9,UTRGV
1385,2012,2174.249461,32,13,0,19,5,St John's
1263,1988,2174.147689,26,12,0,14,4,Maine
1130,1986,2174.136354,27,12,0,15,3,Boston College
1278,1991,2174.099444,28,12,0,16,1,Minnesota
1102,1989,2174.087259,24,10,0,14,4,Air Force
1379,1999,2173.974875,30,14,0,16,3,Southern Miss
1458,1990,2173.95512,29,12,0,17,3,Wisconsin
1379,2004,2173.945232,27,12,0,15,4,Southern Miss
1416,2010,2173.940967,31,14,0,17,3,UCF
1275,1987,2173.922497,27,13,0,14,3,Miami OH
1269,2002,2173.907774,29,13,0,16,3,Massachusetts
1189,2008,2173.906835,31,13,0,18,6,Elon
1282,1991,2173.894249,25,12,0,13,6,Missouri KC
1175,1990,2173.861654,28,14,0,14,10,Delaware St
1405,2003,2173.85,29,13,0,16,6,Toledo
1265,2012,2173.828727,32,14,0,18,8,Marist
1137,1998,2173.760811,27,12,0,15,7,Bucknell
1214,2007,2173.708811,31,15,0,16,4,Hampton
1391,1993,2173.666188,24,10,0,14,12,Stetson
1348,1989,2173.640659,27,12,0,15,7,Rhode Island
1282,2006,2173.543319,27,13,0,14,7,Missouri KC
1320,2000,2173.53291,29,14,0,15,9,Northern Iowa
1182,2004,2173.517473,29,12,0,17,3,Duquesne
1209,1989,2173.499297,24,10,0,14,5,Georgia St
1395,2008,2173.487939,29,13,0,16,3,TCU
1424,1995,2173.448083,28,12,0,16,2,UNLV
1268,1993,2173.432637,28,12,0,16,2,Maryland
1381,1993,2173.432468,23,11,0,12,11,Southern Utah
1428,2011,2173.410435,30,12,0,18,3,Utah
1384,2005,2173.409877,27,14,0,13,10,St Francis PA
1254,2008,2173.407966,30,15,0,15,10,Long Island
1325,1987,2173.402296,26,12,0,14,3,Ohio
1384,2015,2173.398702,30,15,0,15,8,St Francis PA
1269,2009,2173.380773,29,11,0,18,4,Massachusetts
1371,2005,2173.377091,28,12,0,16,4,Seton Hall
1352,2006,2173.365989,27,13,0,14,7,Robert Morris
1165,2006,2173.327145,27,12,0,15,8,Cornell
1102,2015,2173.326281,29,12,0,17,3,Air Force
1185,2003,2173.320304,26,12,0,14,6,E Michigan
1135,2013,2173.312048,27,12,0,15,8,Brown
